StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,CHITTOOR,RAMACHANDRAPURAM,NA,HORTICULTURE,Fruits,Papaya,	Plant Protection	,FARMER ASKED QUERY ON TRANPLANTING TIME IN PAPAYA,"RECOMMENDED TRANSPLANTING TIME IN PAPAYA : FEBRUARY-MARCH; JUNE-JULY; OCTOBER-NOVEMBER
బొప్పాయిలో నాటడానికి సిఫార్సు చేయబడిన సమయం : ఫిబ్రవరి-మార్చి; జూన్-జూలై; అక్టోబర్-నవంబర్",2025-02-12T16:18:59.263,2025,2
ANDHRA PRADESH,CHITTOOR,THAVANAMPALLE,NA,HORTICULTURE,Fruits,Banana,Cultural Practices,farmer asked query on sowing time of Banana,Recommended to sowing time of Banana June to september 15,2025-02-12T16:33:35.65,2025,2
ANDHRA PRADESH,CHITTOOR,SODAM,NA,HORTICULTURE,Vegetables,Chillies,"Water Management, Micro Irrigation",Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.",2025-02-12T19:45:17.007,2025,2
ANDHRA PRADESH,CHITTOOR,PITCHATUR,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query about pm kisan Samman Nidhi 19th instalment ?,పీఎం కిసాన్ సమ్మాన్ నిధి ఫిబ్రవరి 2025 లో పడే  అవకాశం ఉంది ఇంకా అధికారిక ప్రకటన రాలేదు.,2025-02-13T09:28:38.097,2025,2
ANDHRA PRADESH,CHITTOOR,0   ,NA,AGRICULTURE,Others,Others,Government Schemes,Asked about the 19th installment release date of PM Kisan Samman Nidhi scheme			,கேள்வி : பிரதான் மந்திரி கிசான் சம்மன் நிதி (பி.எம்-கிசான்) திட்டத்தில்  19வது தவணை வெளியிடும் தேதி பற்றிய தகவல்  பதில் : பிப்ரவரி மாதம் 24 ஆம் தேதி வெளியிடலாம் என எதிர்பார்க்கப்படுகிறது	,2025-02-13T10:32:36.197,2025,2
ANDHRA PRADESH,CHITTOOR,K.V.B.PURAM,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDANT OUTBOUND SURVEY CALL,"ABANDANT OUTBOUND SURVEY CALL--IF ANY QUERIES RELATED TO AGRICULTURE AND ALLIED SECTORS, RECOMMENDED TO CALL KISAN CALL CENTER 1800-180-1551 FOR FURTHER DETAILS..వ్యవసాయం మరియు అనుబంధ రంగాలకు సంబంధించిన ఏవైనా సందేహాలు ఉంటే, తదుపరి వివరాల కోసం కిసాన్ కాల్ సెంటర్ 1800-180-1551కి కాల్ చేయాలని సిఫార్సు చేయబడింది
",2025-02-13T13:14:22.14,2025,2
ANDHRA PRADESH,CHITTOOR,BUCHINADIDU KHANDRIGA,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,"FARMER ASKED QUERY ABOUT THRIPS, WHITEFLY AND MITE MANAGEMENT IN CHILLI?","RECOMMENDED TO SPRAY TOLFENPYRAD 15% EC (PI-KEEFUN) 400 ML/200 LITRES OF WATER / ACRE - MITES & SUCKING PESTS  
టోల్ ఫెన్ ఫైరాడ్ (కీఫన్) 400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
",2025-02-14T08:29:15.8,2025,2
ANDHRA PRADESH,CHITTOOR,KAMBHAMVARIPALLE,NA,HORTICULTURE,Fruits,Mango,Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN MANGO
",పొటాషియం నైట్రేట్ 13-0-45 @ 5 గ్రాములు+ బోరాక్స్ 3 గ్రాములు / 1 లీటరు నీరు (1 కేజీ/ఎకరం) పిచికారీ చేయడానికి సిఫార్సు చేయబడింది.,2025-02-14T09:56:23.807,2025,2
ANDHRA PRADESH,CHITTOOR,PUNGANUR,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME NEW REGISTRATION,"
https://pmkisan.gov.in/RegistrationFormnew.aspx
పీఎం   కిసాన్   రిజిస్ట్రేషన్   కోసం  దయచేసి  మీకు దగ్గరలో ఉన్నమీ సేవ కేంద్రాన్ని సంప్రదించండి ",2025-02-14T11:16:04.5,2025,2
ANDHRA PRADESH,CHITTOOR,SANTHIPURAM HO ARIMUTHANAPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON RELEASE OF 19 th INSTALMENT OF  PM KISAN SAMMAN NIDHI	,PM KISAN 19 th INSTALLMENT 2025 WILL BE RELEASED BY THE GOVERNMENT OF INDIA ON 24th FEBRUARY 2025,2025-02-14T11:25:17.637,2025,2
ANDHRA PRADESH,CHITTOOR,YERPEDU,NA,AGRICULTURE,Others,Others,Government Schemes," ???????? ???? ???? ?????? ???? ?????? ???? ????? ???????? ????????. ?????? ???? ???? ????? ????????,???? ????? ????? ???? ?????? 1800-180-1551 ?? ???? ??????.
",ABANDON OUT CALL FROM KISAN CALL CENTRE,2025-02-15T11:34:12.073,2025,2
ANDHRA PRADESH,CHITTOOR,TIRUPATI (RURAL),NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PMKISAN BENEFICIARY STATUS
","PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి",2025-02-15T17:24:11.027,2025,2
ANDHRA PRADESH,CHITTOOR,PENUMURU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,FARMER ASKED QUERY ON POWDERY  MILDEW MANAGEMENT IN CHILLI,"RECOMMENDED TO SPRAY KARATHANE (DINOCAP) - 200ML /ACRE /200 LIT OF WATER (P.M)
కెరతేన్ (డైనోక్యాప్) 200 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి
OR
RECOMMENDED TO SPRAY CARBENDAZIM 12%+MANCOZEB 63%WP (UPL SAAF) 400 GM / 200 LIT OF WATER /ACRE (L.S,BLA,RUST)
కార్బెండజిమ్ + మాంకోజెబ్ (సాఫ్)  400 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి

",2025-02-15T18:20:52.86,2025,2
ANDHRA PRADESH,CHITTOOR,PENUMURU,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,FARMER ASKED QUERY ON SUCKING PESTS MANAGEMENT IN CHILLI,"RECOMMENDED TO SPRAY TOLFENPYRAD 15% EC (PI-KEEFUN , TYCHI) 400 ML/200 LITRES OF WATER / ACRE (2 ML/LT) 
టోల్ ఫెన్ ఫైరాడ్ (కీఫన్) 400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి
OR 
RECOMMENDED TO SPRAY DIMETHOATE (ROGORE) 400 ML /200 LITRES OF WATER /ACRE 
 డైమిథోయేట్ (రోగర్) 400 మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
OR 
RECOMMENDED TO SPRAY THIAMETHOXAM 25% WG (SYNGENTA ACTARA) 
40 GRAMS /200 LITRES OF WATER / ACRE (0.2 GM/LT)
థయోమిథాక్జొమ్ (అక్టారా) 40 గ్రాములు / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 

",2025-02-15T18:24:07.29,2025,2
ANDHRA PRADESH,CHITTOOR,SANTHIPURAM HO ARIMUTHANAPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query about pm kisan samman nidhi 19th instalment ?,"పీఎం కిసాన్ సమ్మాన్ నిధి 19 వ విడత ఫిబ్రవరి 2025 లో పడే అవకాశం ఉంది ఇంకా అధికారిక ప్రకటన ఏమి  రాలేదు.
",2025-02-16T09:23:48.753,2025,2
ANDHRA PRADESH,CHITTOOR,GUDUPALLE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON FARMER REGISTRY,"RECOMMENDED TO CONTACT YOUR NEARBY RYTHU BHAROSA KENDRAM 
మీ సమీపంలోని రైతు భరోసా కేంద్రాన్ని సంప్రదించమని సిఫార్సు చేయబడింది
",2025-02-18T13:46:07.527,2025,2
ANDHRA PRADESH,CHITTOOR,K.V.B.PURAM,NA,AGRICULTURE,Others,Others,Government Schemes,ABANDONED OUT CALL FROM KISAN CALL CENTRE ,"ప్రియమైన రైతు మీరు కిసాన్ కాల్ సెంటర్  కాల్ చేయడం గమనించడం జరిగింది. అందుకే మీకు కాల్  చేయడం జరిగింది,మీకు ఏదైనా సమస్య ఉంటే మల్లి తిరిగి 1800-180-1551 కి కాల్ చేయండి.
",2025-02-18T17:12:22.96,2025,2
ANDHRA PRADESH,CHITTOOR,MADANAPALLE,NA,AGRICULTURE,Others,Others,Government Schemes, FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALLMENT ISSUE ?,"PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి

OR

RECOMMENDED TO CONTACT JIONT DIRECTOR OF AGRICULTURE(JDA)

",2025-02-19T13:44:06.523,2025,2
ANDHRA PRADESH,NELLORE,CHITTAMUR,NA,HORTICULTURE,Vegetables,Chillies,Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN CHILLI
","బోరాక్స్ 3 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (600 గ్రాములు /ఎకరానికి)
పొటాషియం  నైట్రేట్  13-0-45  5 గ్రాములు లీటరు నీటికి కలిపి  పిచికారీ చేయండి (కేజీ/ఎకరానికి)  ",2025-02-05T10:22:31.767,2025,2
ANDHRA PRADESH,NELLORE,CHILLAKUR,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),	Plant Protection	,"FARMER ASKED QUERY ABOUT SUCKING PEST(WHITEFLY,MITE ,THRIPS) MANAGEMENT IN GROUNDNUT ?","RECOMMENDED TO SPRAY SPIROTETRAMAT 11.01% + IMIDACHLOPRID (MOVENTO ENERGY) 200 ML/200 LITRES OF WATER /ACRE 
స్పైరోటెట్ట్రమాట్ 11.01% + ఇమిడాక్లోప్రిడ్ (మొవెంటో ఎనర్జీ)  200 మిల్లి /200 లీటర్ల నీటికి  కలిపి  ఒక  ఎకరాకు  పిచికారి చేయాలి 
OR
RECOMMENDED TO SPRAY DIFENTHIURON (PEGASUS) 240 GM /200 LITRES OF WATER /ACRE 
డిఫెంతియూరోన్ (పెగాసస్) 240 గ్రాములు /200 లీటరు నీటికి కలిపి ఎకరానికి పిచికారీ చేయాలి(Aphid,Jassid,Whitefly,Thrips,Bph,Dbm)  
",2025-02-07T08:04:09.54,2025,2
ANDHRA PRADESH,NELLORE,PELLAKUR,NA,HORTICULTURE,Fruits,Lemon,Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN LEMON
","RECOMMENDED TO SPRAY NAPHTHALENE ACETIC ACID (PLANOFIX) 40 ML / 200 LITRES OF WATER 
పూత పిందె రాలకుండా - నాప్తలీన్ అసిటిక్ ఆసిడ్ (ప్లానోఫిక్స్ ) 40 మిల్లి లీటర్లు  200 లీటర్ల నీటికి చొప్పున కలిపి 1 ఎకరాకు పిచికారి చేయాలి ",2025-02-07T13:00:27.003,2025,2
ANDHRA PRADESH,NELLORE,NELLORE,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ABOUT PM KISAN SAMMAN NIDHI YOJANA 19TH INSTALLEMENT RELEASE DATE ,RECOMMENDED TO WAIT UPTO FEBRUARY MONTH END OR MARCH 1ST WEEK FOR PM KISAN SAMMAN NIDHI YOJANA 19TH INSTALLEMENT. ,2025-02-07T15:18:30.497,2025,2
ANDHRA PRADESH,NELLORE,KOTA,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ABOUT SHEATH BLIGHT MANAGEMENT IN PADDY ,"--RECOMMENDED TO SPRAY  HEXACONAZOLE  (CONTAF) 400 ML /200 LITRES OF WATER / ACRE  
హెక్సాకొనజోల్   400 మిల్లి లీటర్లు  / 200 లీటర్ల నీటికి చొప్పున కలిపి ఎకరాకు పిచికారి చేయాలి",2025-02-08T10:23:41.823,2025,2
ANDHRA PRADESH,NELLORE,UDAYAGIRI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME MOBILE NUMBER UPDATE,RECOMMENDED TO CONTACT PM KISAN TECHNICAL AO 8501800939,2025-02-08T11:16:53.177,2025,2
ANDHRA PRADESH,NELLORE,THOTAPALLIGUDUR,NA,HORTICULTURE,Vegetables,Chillies,	Plant Protection	,"Dhanuka Decide (Etofenprox 6% +Diafenthiuron 25 %WG) .uses and dosage
 ","Dhanuka Decide (Etofenprox 6% +Diafenthiuron 25 %WG) ...

AgroStar
https://agrostar.in › product › AGS-CP-1403
Applicable crops. Chilli. Chemical composition. Etofenprox 6% +Diafenthiuron 25 %WG. Dosage. Chilli - 500 gram/acre.",2025-02-08T13:51:52.4,2025,2
ANDHRA PRADESH,NELLORE,KODAVALUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ON RICE BLAST  MANAGEMENT IN PADDY?,RECOMMENDED TO SPRAY  Propiconazole  + Tricyclazole  (Galileo Sensa )  200 ML/ACRE/200 LIT OF WATER,2025-02-08T18:57:32.863,2025,2
ANDHRA PRADESH,NELLORE,KONDAPURAM,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME,"Registration Number ; AP143019793	

Name ; YENDLURI CHINNAKKA
",2025-02-09T07:30:55.153,2025,2
ANDHRA PRADESH,NELLORE,DAGADARTHI,NA,HORTICULTURE,Fruits,Avacado,Nutrient Management,"FARMER ASKED QUERY ABOUT NUTRIENT MANAGEMENT IN DRAGON FRUIT
"," దాదాపు 300 g N, 200 g P మరియు 200 g K ప్రారంభ రెండు సంవత్సరాలకు ప్రతి సంవత్సరం మొక్కకు అవసరం.
పరిపక్వ మొక్కకు 540 గ్రా ఎన్, 720 గ్రా పి మరియు 300 గ్రా కె లను నాలుగు సమాన స్ప్లిట్ డోసుల్లో 3 నెలల విరామంతో ఇవ్వాలి.

మొత్తంలో నాలుగు మొక్కలు @ 10, 10 మరియు 30%, పుష్పించే ముందు, 20, 40 మరియు 25% పండ్ల సెట్‌లో, 30, 20 మరియు 30% పంట వద్ద మరియు చివరకు 40, 30 మరియు 15% పంట మొత్తం NPK తర్వాత 40, 30 మరియు 15% మొత్తంలో నాలుగు మొక్కలు కలిగిన ప్రతి స్తంభానికి నాలుగు స్ప్లిట్ డోస్‌లలో పోషకాలు సరఫరా చేయబడతాయి. సేంద్రియ ఎరువుతో వేపపిండి మరియు 100గ్రా పూర్తి ఎరువు (19-19-19) కలిపి ప్రతి మూడు నుండి నాలుగు నెలలకు వేయాలి.",2025-02-09T09:58:13.313,2025,2
ANDHRA PRADESH,NELLORE,VAKADU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,farmer asked query on Key Features & Benefits of Propiconazole 25% EC Tilt  ? ,"Tilt Fungicide is known for its broad-spectrum systemic action.
It is particularly effective due to its curative and protective properties, which help control plant diseases effectively.
Tilt is recommended for a variety of crops including wheat, rice, groundnut, tea, soybean, and cotton.
Tilt is rapidly absorbed and translocated through xylem.
Tilt gives better grain quality because it controls disease at critical stages.
Quick rain fastness and tank-mix flexibility.",2025-02-22T09:03:48.893,2025,2
ANDHRA PRADESH,NELLORE,VAKADU,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ABOUT  GALL MIDGE MANAGEMENT IN PADDY?,"RECOMMENDED TO SPRAY  FIPRONIL (REGENT) 400 ML / 200 LITRES OF WATER /ACRE  
 ఫిప్రోనిల్ 400  మిల్లి లీటర్లు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి 
",2025-02-22T19:03:44.293,2025,2
ANDHRA PRADESH,GUNTUR,TENALI,NA,AGRICULTURE,Others,Others,Government Schemes, FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME INSTALLMENT ISSUE ?,"Reason of Ineligibility (If Any) - Farmer got land less (due to sale purchase)
PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి",2025-02-01T08:40:41.423,2025,2
ANDHRA PRADESH,GUNTUR,KAKUMANU,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME BENIFICIARY STATUS,DUE TO OTP PROBLEM WE ARE UNABLE TO CHECK THE STATUS ,2025-02-01T14:43:02.763,2025,2
ANDHRA PRADESH,GUNTUR,KAKUMANU,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME eKYC ISSUE?,"PLEASE VISIT NEARBY CSC (common service center)  OR MEE SEVA
దయచేసి  మీకు దగ్గరలో ఉన్న మీ సేవ కేంద్రాన్ని సంప్రదించండి 
",2025-02-01T15:00:40.583,2025,2
ANDHRA PRADESH,GUNTUR,KAREMPUDI,NA,AGRICULTURE,Cereals,Paddy (Dhan),	Plant Protection	,FARMER ASKED QUERY ON  STEM BORER  MANAGEMENT IN PADDY?,"RECOMMENDED TO APPLY CARTAP HYDROCHLORIDE  4G  GRANULES  8-10 KG / ACRE    కార్టాప్ హైడ్రోక్లోరైడ్ 4 జి గుళికలు   8 కిలోలు  /6-8KG SAND  ఒక ఎకరాకు వేసుకోవాలి 
",2025-02-01T15:55:05.403,2025,2
ANDHRA PRADESH,GUNTUR,VEMURU,NA,AGRICULTURE,Millets,Sorghum (Jowar/Great Millet),Weed Management,farmer asked query on weed management in jowar ? ,"RECOMMENDED TO SPRAY 2,4 D  SODIUM SALT - 400  GRAMS /200 LITRES OF WATER PER ACRE  
2,4 డి సోడియం సాల్ట్ 400 గ్రాములు /200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరా కు పిచికారి చేయాలి	   
",2025-02-01T19:51:55.12,2025,2
